Locus_tag	Gene_name	Gene_type	Location	EBSS_rep1	EBSS_rep2	WTM_rep1	WTM_rep2
SL1344_3837	atpE	CDS	chromosome	12619	11525	14502.50	11193
SL1344_3838	atpB	CDS	chromosome	10344.50	9483.50	10688.50	8917
SL1344_3839	atpI	CDS	chromosome	3182.50	3017.50	3762	3484
SL1344_3840	gidB	CDS	chromosome	862	715	1197	1083
SL1344_3841	gidA	CDS	chromosome	3485	2590	5022	4694
SL1344_3842	mioC	CDS	chromosome	6721	4531	10685	10472
SL1344_3843	asnCb	CDS	chromosome	610	374	743	670
SL1344_3844	asnA	CDS	chromosome	3695	2508	6072	6683
SL1344_3845	yieM	CDS	chromosome	1456	1325.50	1941	1820
SL1344_3846	yieN	CDS	chromosome	2139	1600.50	2930	2405
SL1344_3847	kup	CDS	chromosome	1514	1354	1918	1759
SL1344_3848	rbsD	CDS	chromosome	2935.50	1420	6447	3968.50
SL1344_3849	rbsA	CDS	chromosome	2136.50	911	3994	2245.50
SL1344_3850	rbsC	CDS	chromosome	850	564.50	1320.50	912.50
SL1344_3851	rbsB	CDS	chromosome	2586	1854.50	4108.50	3276.50
SL1344_3852	rbsK	CDS	chromosome	1199	1209	1654	1477
SL1344_3853	rbsR	CDS	chromosome	724	580	881	765
SL1344_3854	yieO	CDS	chromosome	538.50	362	748	600.50
SL1344_3857	yieP	CDS	chromosome	864.50	499	1170	1171.50
SL1344_3858	yifA	CDS	chromosome	1912	1199	2794	2626
SL1344_3859	yifE	CDS	chromosome	1875	920	2628	2353
SL1344_3860	comM	CDS	chromosome	137	107	175	158
SL1344_3860A	ilvX	CDS	chromosome	619	480.50	1425	1186
SL1344_3861	ilvG	CDS	chromosome	3429.50	2561.50	6412	5512
SL1344_3862	ilvM	CDS	chromosome	646	454	1037	824
SL1344_3863	ilvE	CDS	chromosome	2441.50	2123	4455	3613
SL1344_3864	ilvD	CDS	chromosome	2553.50	2163.50	4498	3993.50
SL1344_3865	ilvA	CDS	chromosome	3348.50	2827.50	5809	5343.50
SL1344_3866	STM3906	CDS	chromosome	1143	698	974	986.50
SL1344_3867	STM3907	CDS	chromosome	1453	885	1200	1334.50
SL1344_3868	ilvY	CDS	chromosome	382	294	595	520
SL1344_3869	ilvC	CDS	chromosome	14311	11651	31365	26732
SL1344_3870	ppiC	CDS	chromosome	2193	1333	2940	2432
SL1344_3870A	SL1344_3870A	CDS	chromosome	139.50	87.50	192	152
SL1344_3871	SL1344_3871	CDS	chromosome	29.50	17.50	50	45
SL1344_3872	rep	CDS	chromosome	1450	1040	2185	1949
SL1344_3873	gppA	CDS	chromosome	4052.50	3292	6332	5442
SL1344_3874	rhlB	CDS	chromosome	6765	4959	9765	8467
SL1344_3875	trxA	CDS	chromosome	10507	7327	14960	13106
SL1344_3876	rho	CDS	chromosome	17366	16110	17999	17329
SL1344_3877	rfe	CDS	chromosome	3444	2445.50	4920.50	4149
SL1344_3878	wzzE	CDS	chromosome	3511	2635.50	5005.50	4633
SL1344_3879	rffE	CDS	chromosome	2163	1769	2407.50	2409.50
SL1344_3880	rffD	CDS	chromosome	2854	2476	3758.50	3062.50
SL1344_3881	rffG	CDS	chromosome	2401	2147	2814.50	2245
SL1344_3882	rffH	CDS	chromosome	739	681	977.50	789
SL1344_3883	rffC	CDS	chromosome	827	743	992	840
SL1344_3884	rffA	CDS	chromosome	2209.50	1952.50	2500	2110.50
SL1344_3885	wzxE	CDS	chromosome	1545.50	1301.50	1864	1692
SL1344_3886	STM3927	CDS	chromosome	1133	958	1307.50	1207.50
SL1344_3887	rffT	CDS	chromosome	1718	1436	2220	1793
SL1344_3888	rffM	CDS	chromosome	732	640	998.50	977
SL1344_3889	yifK	CDS	chromosome	1909	1366	3275	2444
SL1344_3890	hemY	CDS	chromosome	1511	1306	1964	1506
SL1344_3891	hemX	CDS	chromosome	1791.50	1537	2010.50	1762
SL1344_3892	hemD	CDS	chromosome	1602	1221.50	1942	1731
SL1344_3893	hemC	CDS	chromosome	2849.50	2270.50	4669.50	4186
SL1344_3894	cyaA	CDS	chromosome	8465	6599	13808	12868
SL1344_3895	STM3940	CDS	chromosome	114	107	180	184
SL1344_3896	STM3941	CDS	chromosome	44.50	34	58	41
SL1344_3897	STM3942	CDS	chromosome	85.50	53	63	58
SL1344_3898	cyaY	CDS	chromosome	1165	692	1904	1469
SL1344_3899	STM3944	CDS	chromosome	28.50	25	24	19
SL1344_3899A	STM3945	CDS	chromosome	24.50	20	34	35
SL1344_3900	yifL	CDS	chromosome	803.50	491	1095.50	963.50
SL1344_3901	dapF	CDS	chromosome	2512	1790	4107.75	4030
SL1344_3902	yigA	CDS	chromosome	1451	1231.50	2231.25	1862.50
SL1344_3903	xerC	CDS	chromosome	1362	1138.50	1889.50	1727
SL1344_3904	yigB	CDS	chromosome	717.50	550	1013	962
SL1344_3905	uvrD	CDS	chromosome	2959	2234	4169	3745
SL1344_3906	corA	CDS	chromosome	742	520	855	758
SL1344_3907	yigF	CDS	chromosome	34	25.50	54.50	56
SL1344_3908	yigG	CDS	chromosome	22	21.50	21.50	17
SL1344_3909	rarD	CDS	chromosome	632	468	998.50	999.50
SL1344_3910	yigI	CDS	chromosome	260	156	337.50	230.50
SL1344_3911	pldA	CDS	chromosome	1288	859	2184	1662
SL1344_3912	recQ	CDS	chromosome	2745	2331	4167	3990
SL1344_3913	rhtC	CDS	chromosome	570	538	1034	859
SL1344_3914	rhtB	CDS	chromosome	163	132	293	215
SL1344_3915	pldB	CDS	chromosome	1947	1478	3032.50	2850.50
SL1344_3916	yigL	CDS	chromosome	1058	886	1557.50	1581.50
SL1344_3917	yigM	CDS	chromosome	2108	1578	3696	3118
SL1344_3918	metR	CDS	chromosome	963	699	1465	1211
SL1344_3919	metE	CDS	chromosome	3067	2401	6172	4805
SL1344_3920	STM3966	CDS	chromosome	230	173	290	297
SL1344_3921	dlhH	CDS	chromosome	2189	1976	2286	1701
SL1344_3922	udp	CDS	chromosome	1424	998	2734	2039
SL1344_3923	yigN	CDS	chromosome	1358	1006	2060	1611
SL1344_3924	ubiE	CDS	chromosome	5326	3655	8032	6904
SL1344_3925	yigP	CDS	chromosome	2365	2280	3005	2762.50
SL1344_3926	aarF	CDS	chromosome	7672	7094	10243	8859.50
SL1344_3927	tatA	CDS	chromosome	5013.50	3450	6222	6123
SL1344_3928	tatB	CDS	chromosome	2895	2187	3168	3311.50
SL1344_3929	tatC	CDS	chromosome	2957	2487.50	3074.50	3062.50
SL1344_3930	tatD	CDS	chromosome	642.50	562.50	635.50	515
SL1344_3931	rfaH	CDS	chromosome	776	487	829	826
SL1344_3932	yigC	CDS	chromosome	6232	4603	9310	8046
SL1344_3933	fre	CDS	chromosome	2942	2455	3676	3337
SL1344_3934	STM3980	CDS	chromosome	1056	801	1246	1129
SL1344_3935	fadA	CDS	chromosome	538	679	497.50	425.50
SL1344_3936	fadB	CDS	chromosome	1858.50	1852	1935	1194.50
SL1344_3937	pepQ	CDS	chromosome	2896.50	2102.50	4790	4201.50
SL1344_3938	yigZ	CDS	chromosome	899.50	688	1565	1572.50
SL1344_3939	trkH	CDS	chromosome	2043	1488.50	2878.50	2635.50
SL1344_3940	hemG	CDS	chromosome	1195	892	1512.50	1394.50
SL1344_3941	mobB	CDS	chromosome	404.50	315.50	648.50	642
SL1344_3942	mobA	CDS	chromosome	805.50	542.50	1463.50	1124
SL1344_3943	yihD	CDS	chromosome	802	687	1170	982
SL1344_3944	rodA	CDS	chromosome	6639.50	4198	10230.50	9223.50
SL1344_3945	dsbA	CDS	chromosome	4802.50	3161	6681.50	6199.50
SL1344_3946	yihG	CDS	chromosome	394	296	485	539
SL1344_3947	polA	CDS	chromosome	3911	2818	6121	4724
SL1344_3948	engB	CDS	chromosome	1072	881	1721	1583
SL1344_3950	yihI	CDS	chromosome	1335	1012	1797	1486
SL1344_3951	hemN	CDS	chromosome	1182	903	1524	1375
SL1344_3951A	yshB	CDS	chromosome	1123	1152	2817	2388
SL1344_3952	glnG	CDS	chromosome	673	598	1256	1006
SL1344_3953	glnL	CDS	chromosome	529	415	862	780
SL1344_3954	glnA	CDS	chromosome	3903.50	3088	5411.50	4841.50
SL1344_3955	typA	CDS	chromosome	8392	6803	12801	10609
SL1344_3956	STM4010	CDS	chromosome	253	181	282	263.50
SL1344_3957	STM4011	CDS	chromosome	61	42.50	85	89.50
SL1344_3958	STM4012	CDS	chromosome	51.50	28.50	53	48
SL1344_3959	STM4013	CDS	chromosome	82	47.50	76	87.50
SL1344_3960	STM4014	CDS	chromosome	48	26.50	40.50	43
SL1344_3961	STM4015	CDS	chromosome	118.50	74	134.50	121.50
SL1344_3962	ompL	CDS	chromosome	19	19	15	22
SL1344_3963	yihO	CDS	chromosome	236.50	196	306	237
SL1344_3964	yihP	CDS	chromosome	159.50	124	218	161
SL1344_3965	yihQ	CDS	chromosome	133	96	170	145
SL1344_3966	yihR	CDS	chromosome	43.50	33	45	42
SL1344_3967	yihS	CDS	chromosome	50.50	35	58	47.50
SL1344_3968	yihT	CDS	chromosome	27.50	25	27	30.50
SL1344_3969	yihU	CDS	chromosome	20.50	11	20	15
SL1344_3970	yihV	CDS	chromosome	161.50	109	219	137
SL1344_3971	yihW	CDS	chromosome	1235.50	843	1866	1616
SL1344_3972	yihX	CDS	chromosome	2622.50	2466	3772	3263.50
SL1344_3973	rbn	CDS	chromosome	3053.50	2763	3877.50	3023.50
SL1344_3974	yihZ	CDS	chromosome	2065.50	1693	2922	2379
SL1344_3975	yiiD	CDS	chromosome	2901.50	2809	3031.50	2952
SL1344_3976	STM4030	CDS	chromosome	2807	1458.50	2429	2074.50
SL1344_3977	STM4031	CDS	chromosome	2509	1248.50	2039	1804.50
SL1344_3978	STM4032	CDS	chromosome	500	310	577	459
SL1344_3979	SL1344_3979	CDS	chromosome	569.50	385.50	721	718
SL1344_3980	STM4033	CDS	chromosome	322.50	185.50	344	290
SL1344_3981	fdhE	CDS	chromosome	1312.25	1322.50	1333	1211.50
SL1344_3982	fdoI	CDS	chromosome	1810.75	1870	1491.50	1198.50
SL1344_3983	fdoH	CDS	chromosome	1586	1898	1252.50	910.50
SL1344_3984	fdoG	CDS	chromosome	7121.50	7216.50	6533	4980
SL1344_3986	fdhD	CDS	chromosome	646	576	949	777
SL1344_3987	STM4039	CDS	chromosome	338	206	389	333
SL1344_3988	yiiG	CDS	chromosome	54	25	42	42
SL1344_3989	STM4041	CDS	chromosome	455	302	794	822.50
SL1344_3990	STM4042	CDS	chromosome	1351	858	2568	2228.50
SL1344_3991	STM4042A	CDS	chromosome	1015	808	1638	1445
SL1344_3992	yiiL	CDS	chromosome	102.50	84.50	124.50	101
SL1344_3993	STM4044	CDS	chromosome	152.50	149.50	169.50	142
SL1344_3994	rhaD	CDS	chromosome	79	56	117	98
SL1344_3995	rhaA	CDS	chromosome	34	36	30	27.50
SL1344_3996	rhaB	CDS	chromosome	30	26	26	26.50
SL1344_3997	rhaS	CDS	chromosome	190	166	226	174
SL1344_3998	rhaR	CDS	chromosome	117	88	173	131
SL1344_3999	rhaT	CDS	chromosome	116	70	126	116
SL1344_4000	STM4051	CDS	chromosome	29	24	45	38
SL1344_4001	STM4052	CDS	chromosome	140	128	199	159
SL1344_4002	STM4053	CDS	chromosome	15	14	23.50	15.50
SL1344_4003	STM4054	CDS	chromosome	51	47	75.50	52.50
SL1344_4004	sodA	CDS	chromosome	7438	5172	10423	8425
SL1344_4005	yiiM	CDS	chromosome	729.50	632	1168.50	990
SL1344_4006	STM4057	CDS	chromosome	457.50	394	772.50	804
SL1344_4007	cpxA	CDS	chromosome	2358.50	1515	3190	2710
SL1344_4008	cpxR	CDS	chromosome	1930.50	1261	2624	2262
SL1344_4009	cpxP	CDS	chromosome	23980	16323.50	38558	38888.50
SL1344_4010	fieF	CDS	chromosome	5129	4712	6779	5916
SL1344_4011	pfkA	CDS	chromosome	5292	5162	6893	6365
SL1344_4012	sbp	CDS	chromosome	3531	2120	5109	4576
SL1344_4013	cdh-a	CDS	chromosome	3127	3037	4416	4506
SL1344_4014	STM4065	CDS	chromosome	257	277	315.50	277.50
SL1344_4015	STM4066	CDS	chromosome	289	315.50	314.50	245
SL1344_4016	STM4067	CDS	chromosome	1172	806.50	1336	1166.50
SL1344_4017	STM4068	CDS	chromosome	627	404	868	795
SL1344_4018	STM4069	CDS	chromosome	165	109.50	250	209
SL1344_4019	cdh-b	CDS	chromosome	34	34.50	82	84
SL1344_4020	STM4071	CDS	chromosome	203	192	212	177
SL1344_4021	ydeV	CDS	chromosome	1473	1415	1195	911
SL1344_4022	ydeW	CDS	chromosome	1760	1278	2742	1697
SL1344_4023	ego	CDS	chromosome	1312	1008	1770.50	1034
SL1344_4024	ydeY	CDS	chromosome	574	642.50	667.50	534
SL1344_4025	ydeZ	CDS	chromosome	848.50	829.50	959.50	717
SL1344_4026	yneA	CDS	chromosome	891	1000.50	953.50	837.50
SL1344_4027	yneB	CDS	chromosome	2565.50	2836.50	2333	2149.50
SL1344_4028	yneC	CDS	chromosome	1115	1167.50	1001	825
SL1344_4029	STM4080	CDS	chromosome	2533	2701.50	2348	2045
SL1344_4030	tpiA	CDS	chromosome	5762	3745	7867	7692
SL1344_4031	yiiQ	CDS	chromosome	645	453	888	818
SL1344_4032	yiiR	CDS	chromosome	642	476	1046	915
SL1344_4033	fpr	CDS	chromosome	1188	804	1623	1414
SL1344_4034	glpX	CDS	chromosome	482	408	598	517
SL1344_4035	glpK	CDS	chromosome	3042.50	2715.50	3692	2845
SL1344_4036	glpF	CDS	chromosome	4501.50	3456.50	5872	4457
SL1344_4037	yiiU	CDS	chromosome	7583	4257	11102	9584
SL1344_4038	menG	CDS	chromosome	5554	4280	8305	7573
SL1344_4039	menA	CDS	chromosome	699	645	835	757
SL1344_4040	hslU	CDS	chromosome	10700.50	7612.50	14305	11796.50
SL1344_4041	hslV	CDS	chromosome	2761.50	1965.50	4798	4348.50
SL1344_4042	ftsN	CDS	chromosome	2765	1729	3647	2942
SL1344_4043	cytR	CDS	chromosome	1234	891	1881	1491
SL1344_4044	priA	CDS	chromosome	1953	1225	2419	1904
SL1344_4045	rpmE	CDS	chromosome	2535	1360	3221	2703
SL1344_4046	STM4097	CDS	chromosome	161	147	288	229
SL1344_4047	STM4098	CDS	chromosome	265	204	408	402
SL1344_4048	metJ	CDS	chromosome	2180	1302	2534	2111
SL1344_4049	metB	CDS	chromosome	1752.50	1446	2633.50	2356.50
SL1344_4050	metL	CDS	chromosome	2309.50	1763	3511.50	3234.50
SL1344_4051	STM4102	CDS	chromosome	25	20.50	27.50	27
SL1344_4052	SL1344_4052	CDS	chromosome	33	36.50	31.50	20
SL1344_4053	STM4103	CDS	chromosome	341	229	497	338
SL1344_4054	STM4104	CDS	chromosome	628	593	561	558
SL1344_4055	metF	CDS	chromosome	2064	1430	4332	3304
SL1344_4056	katG	CDS	chromosome	1285	1157	1891	1715
SL1344_4057	yijF	CDS	chromosome	101	98	216	173
SL1344_4058	gldA	CDS	chromosome	940	918	1110	998.50
SL1344_4059	talC	CDS	chromosome	381.50	316.50	453	367.50
SL1344_4060	ptsA	CDS	chromosome	413.50	335.50	443	296
SL1344_4061	frwC	CDS	chromosome	298	266.50	300.50	236
SL1344_4062	frwB	CDS	chromosome	861	813.50	710.50	605
SL1344_4063	pflD	CDS	chromosome	1441	1511	1292.50	1163.50
SL1344_4064	pflC	CDS	chromosome	1067.50	1093.50	1226.50	1154
SL1344_4065	frwD	CDS	chromosome	318.50	323.50	379	312.50
SL1344_4066	yijO	CDS	chromosome	1659	1150	2614	2463
SL1344_4068	yijP	CDS	chromosome	5032	3745	7649	6314
SL1344_4069	ppc	CDS	chromosome	9330	6966	13299	11825
SL1344_4070	argE	CDS	chromosome	2118	1628	3211	2737
SL1344_4071	argC	CDS	chromosome	1580.50	1266.50	2638	2692
SL1344_4072	argB	CDS	chromosome	1033.50	905.50	1773	1555
SL1344_4073	argH	CDS	chromosome	2121	2002	3257	2910
SL1344_4074	oxyR	CDS	chromosome	3358	3074	5697	5279
SL1344_4075	udhA	CDS	chromosome	4125	2630	6242	3787
SL1344_4076	yijC	CDS	chromosome	4433	2926	6714	5940.50
SL1344_4077	yijD	CDS	chromosome	1933	1233	2388	2063.50
SL1344_4078	trmA	CDS	chromosome	535	424	767	725
SL1344_4079	btuB	CDS	chromosome	1871	1389	2823.50	2454.50
SL1344_4080	murI	CDS	chromosome	1595	1151	2240.50	1973.50
SL1344_4081	murB	CDS	chromosome	1613.50	1105	2282	1864.50
SL1344_4082	birA	CDS	chromosome	1303.50	943	1803	1702.50
SL1344_4083	coaA	CDS	chromosome	883	533	912	1043
SL1344_4084	STM4141	CDS	chromosome	11	5	13	10
SL1344_4085	tufB	CDS	chromosome	31694.00	27234.83	47104.67	40959.33
SL1344_4086	secE	CDS	chromosome	3576	3303	5427	4979.50
SL1344_4087	nusG	CDS	chromosome	3510	2607	4703	4739.50
SL1344_4088	rplK	CDS	chromosome	7496	5127.50	10147	7680.50
SL1344_4089	rplA	CDS	chromosome	11871	7432.50	15928	12496.50
SL1344_4090	rplJ	CDS	chromosome	15797	11377	20806	18210
SL1344_4091	rplL	CDS	chromosome	26424.50	17495	34863	30193
SL1344_4092	rpoB	CDS	chromosome	31733	26750	40650	33819.50
SL1344_4093	rpoC	CDS	chromosome	33825	28448.50	44329.50	35354.50
SL1344_4094	STM4155	CDS	chromosome	243	197.50	302.50	237.50
SL1344_4095	STM4156	CDS	chromosome	65	45	64	65
SL1344_4096	sseK1	CDS	chromosome	2036	1872	2507	2608
SL1344_4097	STM4158	CDS	chromosome	252	202	263	248
SL1344_4098	thiH	CDS	chromosome	141.50	145	145.50	148.50
SL1344_4099	thiG	CDS	chromosome	55.50	56.50	83.50	65.50
SL1344_4100	thiS	CDS	chromosome	20	19.50	25.50	35
SL1344_4101	thiF	CDS	chromosome	71	52.50	59	44.50
SL1344_4102	thiE	CDS	chromosome	37	50.50	63.50	62
SL1344_4103	thiC	CDS	chromosome	485	352	514	445.50
SL1344_4104	rsd	CDS	chromosome	2052.50	1335	3110.50	2194
SL1344_4105	nudC	CDS	chromosome	781.50	662.50	1084	997.50
SL1344_4106	hemE	CDS	chromosome	1828.50	1405.50	2765.50	2254
SL1344_4107	nfi	CDS	chromosome	1027	914.50	1604.50	1469.50
SL1344_4108	yjaG	CDS	chromosome	2046	1343.50	2704	2531
SL1344_4109	hupA	CDS	chromosome	27858.50	14638.50	41747	32078.50
SL1344_4110	yjaH	CDS	chromosome	1156.50	737.50	1537	1396.50
SL1344_4111	zraP	CDS	chromosome	151	107	309	211
SL1344_4112	hydH	CDS	chromosome	1162	895	1865.50	1379
SL1344_4113	hydG	CDS	chromosome	961	705	1410.50	1255
SL1344_4114	purD	CDS	chromosome	561	588	750.50	533.50
SL1344_4115	purH	CDS	chromosome	1250	927	1633.50	1244.50
SL1344_4116	yjaB	CDS	chromosome	1023	723	1619	1418
SL1344_4117	metA	CDS	chromosome	1040	752	1839	1550
SL1344_4118	aceB	CDS	chromosome	1245.50	1250	1198.50	822
SL1344_4119	aceA	CDS	chromosome	1154.50	1150	961.50	663
SL1344_4120	aceK	CDS	chromosome	702	640	598	505
SL1344_4121	STM4186	CDS	chromosome	232.50	142	280	221
SL1344_4122	iclR	CDS	chromosome	906.50	604	1152	1007
SL1344_4123	metH	CDS	chromosome	4381	3691	6497	6201
SL1344_4124	yjbB	CDS	chromosome	1155	1030	1305	1209
SL1344_4125	pepE	CDS	chromosome	258	213	538	402
SL1344_4126	STM4191	CDS	chromosome	44.50	18.50	52	33
SL1344_4127	STM4192	CDS	chromosome	871.50	610.50	1322.50	1391.50
SL1344_4128	yjbC	CDS	chromosome	1355	893	1974.50	1820.50
SL1344_4129	yjbD	CDS	chromosome	1001	557	1331	1102
SL1344_4130	STM4195	CDS	chromosome	287	229	504	465
SL1344_4131	STM4196	CDS	chromosome	58	38	46	44
SL1344_4132	STM4197	CDS	chromosome	32	11	6	11
SL1344_4133	STM4198	CDS	chromosome	82	73	126.50	143
SL1344_4134	STM4199	CDS	chromosome	151	96.50	151.50	108
SL1344_4135	STM4200	CDS	chromosome	309.50	283	502	376
SL1344_4136	STM4201	CDS	chromosome	40.50	26.50	43.50	41.50
SL1344_4137	STM4202	CDS	chromosome	15	17	15	29.50
SL1344_4138	STM4203	CDS	chromosome	3	1	4.50	7
SL1344_4139	STM4204	CDS	chromosome	489	272.50	586	488.50
SL1344_4140	gtrBb	CDS	chromosome	284.50	203.50	378	319
SL1344_4141	gtrAb	CDS	chromosome	161.50	112	197	225.50
SL1344_4142	STM4207	CDS	chromosome	100.50	101	205	140
SL1344_4143	STM4208	CDS	chromosome	88	85.50	152	108
SL1344_4144	STM4209	CDS	chromosome	11.50	9.50	24.50	12
SL1344_4145	STM4210	CDS	chromosome	63	38	70	78.50
SL1344_4146	STM4211	CDS	chromosome	100	83	97.50	88.50
SL1344_4147	SL1344_4147	CDS	chromosome	46	24	35	33
SL1344_4148	STM4212	CDS	chromosome	58	41.50	56.50	49.50
SL1344_4149	STM4213	CDS	chromosome	77.50	66	86.50	67
SL1344_4150	STM4214	CDS	chromosome	11.50	8	11.50	6.50
SL1344_4151	STM4215	CDS	chromosome	12	15.50	13.50	5
SL1344_4152	STM4216	CDS	chromosome	9	10	10	12.50
SL1344_4153	STM4217	CDS	chromosome	19.50	11	16	15.50
SL1344_4154	STM4218	CDS	chromosome	9.50	11	9	8
SL1344_4155	STM4219	CDS	chromosome	307	253	412	418
SL1344_4156	lysC	CDS	chromosome	2770	2145	3659	3130
SL1344_4157	pgi	CDS	chromosome	5025	3590	7413	6186
SL1344_4158	yjbE	CDS	chromosome	154	122	292.50	265
SL1344_4159	yjbF	CDS	chromosome	65.50	46.50	75.50	78
SL1344_4160	yjbG	CDS	chromosome	36.50	35.50	54.50	42.50
SL1344_4161	yjbH	CDS	chromosome	622	462	888.50	826.50
SL1344_4162	yjbA	CDS	chromosome	2243	2269	3313	3337
SL1344_4163	malG	CDS	chromosome	183	177	181.50	157.50
SL1344_4164	malF	CDS	chromosome	474	421	390.50	350.50
SL1344_4166	malE	CDS	chromosome	1496	1277	1637	1130
SL1344_4167	malK	CDS	chromosome	1462	1252	1780	1255
SL1344_4168	lamB	CDS	chromosome	1108	1154	1134	999
SL1344_4169	malM	CDS	chromosome	471.50	433	465	460.50
SL1344_4170	ubiC	CDS	chromosome	1980	1169.50	3391	2552
SL1344_4171	ubiA	CDS	chromosome	1235	989.50	2165	1852
SL1344_4172	plsB	CDS	chromosome	3718	2507	5316	4326
SL1344_4173	dgkA	CDS	chromosome	720	473	1140	1072
SL1344_4174	lexA	CDS	chromosome	10941	8203	17571	16112
SL1344_4175	dinF	CDS	chromosome	1939	1382	2328	2175
SL1344_4176	yjbJ	CDS	chromosome	1742	1123	2611	2021
SL1344_4177	zur	CDS	chromosome	1457	922	2118	1863
SL1344_4178	STM4242	CDS	chromosome	508	411	833	712
SL1344_4179	yjbN	CDS	chromosome	1933	1545	3102	2561
SL1344_4180	pspG	CDS	chromosome	288	240	280	275
SL1344_4181	qor	CDS	chromosome	856	735	1041	909
SL1344_4182	dnaB	CDS	chromosome	1643.50	1109	2304.50	2264.50
SL1344_4183	alr-b	CDS	chromosome	1112.50	943	1674.50	1472.50
SL1344_4184	tyrB	CDS	chromosome	1983	1399	3215	2909
SL1344_4185	aphA	CDS	chromosome	1026	708	1360	1226
SL1344_4186	yjbQ	CDS	chromosome	1355	998	1961	1506
SL1344_4187	yjbR	CDS	chromosome	587	470	846	642
SL1344_4188	STM4252	CDS	chromosome	16.50	26	20	16
SL1344_4189	STM4253	CDS	chromosome	10.50	17	20	11
SL1344_4190	uvrA	CDS	chromosome	2613	2226	3293	3235
SL1344_4191	STM4255	CDS	chromosome	54	37	82	72
SL1344_4192	ssb	CDS	chromosome	2122	1720	3687	3093
SL1344_4193	siiA	CDS	chromosome	2822.50	838.50	3702.50	2442.50
SL1344_4194	siiB	CDS	chromosome	4582	1461.50	6748.50	4427
SL1344_4195	siiC	CDS	chromosome	4532	1472.50	6963	4557.50
SL1344_4196	siiD	CDS	chromosome	6591	2030.50	9830.50	6823.50
SL1344_4197	siiE	CDS	chromosome	32970.50	13712.00	52578.50	38221.50
SL1344_4198	siiF	CDS	chromosome	2612	1135	4560	3539
SL1344_4199	yjcB	CDS	chromosome	729	534	679	803
SL1344_4200	yjcC	CDS	chromosome	552	413	797	680
SL1344_4201	soxS	CDS	chromosome	1120	746	1836	1891
SL1344_4202	soxR	CDS	chromosome	852	537	1222	1268
SL1344_4203	STM4267	CDS	chromosome	793	644	1048	851
SL1344_4204	yjcD	CDS	chromosome	1455	997	1891	1399
SL1344_4205	yjcE	CDS	chromosome	2226	1388	3527	2936
SL1344_4206	STM4270	CDS	chromosome	732	464	1003	831
SL1344_4207	STM4271	CDS	chromosome	45	32	64.50	76
SL1344_4208	STM4272	CDS	chromosome	73	51	140.50	112
SL1344_4209	actP	CDS	chromosome	570.50	830.50	354.50	275
SL1344_4210	yjcH	CDS	chromosome	159.50	271.50	81.50	71
SL1344_4211	acs	CDS	chromosome	3433	3694	3189	2167
SL1344_4212	STM4276	CDS	chromosome	417	317	703	561
SL1344_4213	nrfA	CDS	chromosome	134	94	156	117
SL1344_4214	nrfB	CDS	chromosome	45.50	41	57.50	76
SL1344_4215	nrfC	CDS	chromosome	79.50	85.50	103.50	105.50
SL1344_4216	nrfD	CDS	chromosome	57.50	42	51	62.50
SL1344_4217	nrfE	CDS	chromosome	137	112.50	236	188
SL1344_4218	nrfG	CDS	chromosome	14.50	10	24	20
SL1344_4219	gltP	CDS	chromosome	2481	1805	3793	3836
SL1344_4220	yjcO	CDS	chromosome	665	412	894	798
SL1344_4221	SC4B5.11c	CDS	chromosome	638	629	740	627
SL1344_4223	lpxO	CDS	chromosome	1308	1259	1336	1227
SL1344_4224	phnO	CDS	chromosome	2243	2169	1901	1718
SL1344_4225	phnB	CDS	chromosome	339	397	381	294
SL1344_4226	phnA	CDS	chromosome	454	294	529	497
SL1344_4227	proP	CDS	chromosome	4353	3381	6389	6073
SL1344_4228	basS	CDS	chromosome	3016.50	2440.50	4344.50	4027
SL1344_4229	basR	CDS	chromosome	2799.50	2311.50	4272.50	3565
SL1344_4230	yjdB	CDS	chromosome	5763	3530	10133	8670
SL1344_4231	adiC	CDS	chromosome	180	121	272	222
SL1344_4232	adiY	CDS	chromosome	132	69	170	137
SL1344_4233	adi	CDS	chromosome	190	135.50	221	171
SL1344_4234	melR	CDS	chromosome	1614	964	2661	1605
SL1344_4235	melA	CDS	chromosome	71	52	78	64
SL1344_4236	melB	CDS	chromosome	135	102	184	138
SL1344_4237	fumB	CDS	chromosome	455	318	632	512
SL1344_4238	dcuB	CDS	chromosome	148	119	242	187
SL1344_4239	STM4302	CDS	chromosome	202	79	299	164
SL1344_4240	dcuR	CDS	chromosome	175	113.50	213	196.50
SL1344_4241	dcuS	CDS	chromosome	483	348.50	617	504.50
SL1344_4242	STM4305	CDS	chromosome	163.50	201.50	129	98
SL1344_4243	STM4306	CDS	chromosome	75.50	83.50	92	67.50
SL1344_4244	STM4307	CDS	chromosome	105.50	118.50	106.50	100.50
SL1344_4245	STM4308	CDS	chromosome	162.50	137.50	179.50	174
SL1344_4246	STM4309	CDS	chromosome	49	26	46	37
SL1344_4247	STM4310	CDS	chromosome	309	187	516	498
SL1344_4248	STM4312	CDS	chromosome	173.50	72	251	197.50
SL1344_4249	STM4313	CDS	chromosome	684.75	251	896.50	758
SL1344_4250	rtsB	CDS	chromosome	859.75	319	1056.50	981.50
SL1344_4251	rtsA	CDS	chromosome	5781	2296	7955	6353
SL1344_4252	STM4316	CDS	chromosome	11	7	10	13
