Locus_tag	Gene_name	Gene_type	Location	EBSS_rep1	EBSS_rep2	WTM_rep1	WTM_rep2
SL1344_3877	rfe	CDS	chromosome	120.559	113.196	119.627	112.161
SL1344_3878	wzzE	CDS	chromosome	129.596	128.632	128.319	132.063
SL1344_3879	rffE	CDS	chromosome	73.910	79.928	57.134	63.581
SL1344_3880	rffD	CDS	chromosome	87.329	100.180	79.873	72.367
SL1344_3881	rffG	CDS	chromosome	88.119	104.193	71.740	63.629
SL1344_3882	rffH	CDS	chromosome	126.931	154.667	116.607	104.655
SL1344_3883	rffC	CDS	chromosome	58.216	69.159	48.499	45.664
SL1344_3884	rffA	CDS	chromosome	75.498	88.219	59.329	55.692
SL1344_3885	wzxE	CDS	chromosome	47.744	53.164	39.993	40.365
SL1344_3886	STM3927	CDS	chromosome	40.543	45.329	32.494	33.368
SL1344_3887	rffT	CDS	chromosome	48.855	53.997	43.845	39.376
SL1344_3888	rffM	CDS	chromosome	38.177	44.136	36.168	39.350
SL1344_3889	yifK	CDS	chromosome	53.229	50.364	63.422	52.626
SL1344_3890	hemY	CDS	chromosome	51.223	58.543	46.241	39.426
SL1344_3891	hemX	CDS	chromosome	59.175	67.131	46.122	44.946
SL1344_3892	hemD	CDS	chromosome	83.551	84.238	70.343	69.718
SL1344_3893	hemC	CDS	chromosome	115.070	121.239	130.963	130.543
SL1344_3894	cyaA	CDS	chromosome	128.441	132.398	145.510	150.782
SL1344_3895	STM3940	CDS	chromosome	12.445	15.446	13.648	15.512
SL1344_3896	STM3941	CDS	chromosome	3.167	3.200	2.867	2.253
SL1344_3897	STM3942	CDS	chromosome	9.103	7.461	4.658	4.769
SL1344_3898	cyaY	CDS	chromosome	140.258	110.163	159.203	136.579
SL1344_3899	STM3944	CDS	chromosome	2.824	3.276	1.652	1.454
SL1344_3899A	STM3945	CDS	chromosome	1.810	1.954	1.745	1.997
SL1344_3900	yifL	CDS	chromosome	152.217	122.994	144.136	140.957
SL1344_3901	dapF	CDS	chromosome	117.245	110.473	133.157	145.258
SL1344_3902	yigA	CDS	chromosome	79.203	88.886	84.587	78.511
SL1344_3903	xerC	CDS	chromosome	58.290	64.429	56.163	57.078
SL1344_3904	yigB	CDS	chromosome	38.673	39.199	37.921	40.043
SL1344_3905	uvrD	CDS	chromosome	52.868	52.779	51.733	51.673
SL1344_3906	corA	CDS	chromosome	30.153	27.942	24.131	23.788
SL1344_3907	yigF	CDS	chromosome	3.449	3.420	3.839	4.387
SL1344_3908	yigG	CDS	chromosome	1.852	2.394	1.257	1.105
SL1344_3909	rarD	CDS	chromosome	27.598	27.023	30.283	33.706
SL1344_3910	yigI	CDS	chromosome	20.675	16.403	18.639	14.155
SL1344_3911	pldA	CDS	chromosome	66.635	58.763	78.473	66.401
SL1344_3912	recQ	CDS	chromosome	57.405	64.457	60.522	64.437
SL1344_3913	rhtC	CDS	chromosome	35.472	44.271	44.691	41.283
SL1344_3914	rhtB	CDS	chromosome	10.144	10.862	12.664	10.333
SL1344_3915	pldB	CDS	chromosome	73.986	74.265	80.033	83.650
SL1344_3916	yigL	CDS	chromosome	51.046	56.524	52.190	58.925
SL1344_3917	yigM	CDS	chromosome	90.518	89.598	110.225	103.395
SL1344_3918	metR	CDS	chromosome	39.011	37.442	41.217	37.885
SL1344_3919	metE	CDS	chromosome	52.330	54.170	73.139	63.313
SL1344_3920	STM3966	CDS	chromosome	6.614	6.578	5.791	6.595
SL1344_3921	dlhH	CDS	chromosome	104.055	124.202	75.470	62.442
SL1344_3922	udp	CDS	chromosome	72.221	66.928	96.302	79.860
SL1344_3923	yigN	CDS	chromosome	36.675	35.925	38.638	33.599
SL1344_3924	ubiE	CDS	chromosome	272.261	247.058	285.163	272.549
SL1344_3925	yigP	CDS	chromosome	150.822	192.263	133.095	136.049
SL1344_3926	aarF	CDS	chromosome	180.679	220.910	167.536	161.127
SL1344_3927	tatA	CDS	chromosome	759.815	691.372	654.908	716.623
SL1344_3928	tatB	CDS	chromosome	203.790	203.568	154.883	180.019
SL1344_3929	tatC	CDS	chromosome	146.509	162.968	105.796	117.178
SL1344_3930	tatD	CDS	chromosome	31.233	36.157	21.456	19.333
SL1344_3931	rfaH	CDS	chromosome	61.328	50.892	45.503	50.412
SL1344_3932	yigC	CDS	chromosome	162.842	159.040	168.955	162.360
SL1344_3933	fre	CDS	chromosome	161.962	178.709	140.549	141.868
SL1344_3934	STM3980	CDS	chromosome	22.374	22.441	18.335	18.473
SL1344_3935	fadA	CDS	chromosome	17.862	29.809	11.472	10.910
SL1344_3936	fadB	CDS	chromosome	32.796	43.215	23.715	16.278
SL1344_3937	pepQ	CDS	chromosome	84.038	80.661	96.521	94.138
SL1344_3938	yigZ	CDS	chromosome	56.524	57.167	68.301	76.310
SL1344_3939	trkH	CDS	chromosome	54.376	52.386	53.210	54.170
SL1344_3940	hemG	CDS	chromosome	84.583	83.484	74.352	76.224
SL1344_3941	mobB	CDS	chromosome	30.295	31.245	33.733	37.132
SL1344_3942	mobA	CDS	chromosome	53.213	47.389	67.147	57.343
SL1344_3943	yihD	CDS	chromosome	114.794	130.025	116.309	108.546
SL1344_3944	rodA	CDS	chromosome	259.971	217.349	278.208	278.898
SL1344_3945	dsbA	CDS	chromosome	297.433	258.865	287.396	296.509
SL1344_3946	yihG	CDS	chromosome	16.751	16.640	14.321	17.697
SL1344_3947	polA	CDS	chromosome	54.232	51.670	58.949	50.587
SL1344_3948	engB	CDS	chromosome	69.048	75.034	76.988	78.740
SL1344_3950	yihI	CDS	chromosome	99.986	100.222	93.474	85.948
SL1344_3951	hemN	CDS	chromosome	33.246	33.584	29.771	29.866
SL1344_3951A	yshB	CDS	chromosome	390.988	530.350	681.168	642.063
SL1344_3952	glnG	CDS	chromosome	18.446	21.673	23.909	21.293
SL1344_3953	glnL	CDS	chromosome	19.470	20.197	22.035	22.170
SL1344_3954	glnA	CDS	chromosome	106.990	111.916	103.012	102.477
SL1344_3955	typA	CDS	chromosome	177.806	190.594	188.369	173.587
SL1344_3956	STM4010	CDS	chromosome	13.303	12.584	10.298	10.699
SL1344_3957	STM4011	CDS	chromosome	2.682	2.471	2.595	3.039
SL1344_3958	STM4012	CDS	chromosome	1.602	1.173	1.145	1.153
SL1344_3959	STM4013	CDS	chromosome	3.668	2.809	2.361	3.022
SL1344_3960	STM4014	CDS	chromosome	1.808	1.320	1.059	1.251
SL1344_3961	STM4015	CDS	chromosome	5.394	4.454	4.252	4.271
SL1344_3962	ompL	CDS	chromosome	1.060	1.401	0.581	0.947
SL1344_3963	yihO	CDS	chromosome	6.427	7.044	5.776	4.974
SL1344_3964	yihP	CDS	chromosome	4.457	4.582	4.231	3.474
SL1344_3965	yihQ	CDS	chromosome	2.523	2.408	2.240	2.124
SL1344_3966	yihR	CDS	chromosome	1.973	1.979	1.418	1.471
SL1344_3967	yihS	CDS	chromosome	1.571	1.440	1.253	1.141
SL1344_3968	yihT	CDS	chromosome	1.209	1.453	0.824	1.036
SL1344_3969	yihU	CDS	chromosome	0.883	0.627	0.598	0.499
SL1344_3970	yihV	CDS	chromosome	6.912	6.168	6.509	4.528
SL1344_3971	yihW	CDS	chromosome	59.387	53.580	62.294	59.986
SL1344_3972	yihX	CDS	chromosome	168.916	210.027	168.737	162.330
SL1344_3973	rbn	CDS	chromosome	135.173	161.733	119.214	103.362
SL1344_3974	yihZ	CDS	chromosome	182.246	197.522	179.059	162.101
SL1344_3975	yiiD	CDS	chromosome	113.265	144.994	82.189	88.991
SL1344_3976	STM4030	CDS	chromosome	252.867	173.733	151.971	144.319
SL1344_3977	STM4031	CDS	chromosome	310.780	204.488	175.410	172.611
SL1344_3978	STM4032	CDS	chromosome	20.778	17.034	16.653	14.730
SL1344_3979	SL1344_3979	CDS	chromosome	70.542	63.140	62.026	68.681
SL1344_3980	STM4033	CDS	chromosome	42.830	32.575	31.729	29.742
SL1344_3981	fdhE	CDS	chromosome	54.531	72.668	38.471	38.878
SL1344_3982	fdoI	CDS	chromosome	110.029	150.251	62.944	56.240
SL1344_3983	fdoH	CDS	chromosome	67.877	107.409	37.229	30.093
SL1344_3984	fdoG	CDS	chromosome	90.206	120.870	57.473	48.714
SL1344_3986	fdhD	CDS	chromosome	29.827	35.167	30.432	27.705
SL1344_3987	STM4039	CDS	chromosome	13.356	10.764	10.676	10.162
SL1344_3988	yiiG	CDS	chromosome	1.971	1.206	1.064	1.184
SL1344_3989	STM4041	CDS	chromosome	54.272	47.632	65.776	75.763
SL1344_3990	STM4042	CDS	chromosome	79.108	66.432	104.434	100.771
SL1344_3991	STM4042A	CDS	chromosome	69.181	72.822	77.539	76.059
SL1344_3992	yiiL	CDS	chromosome	12.575	13.708	10.608	9.569
SL1344_3993	STM4044	CDS	chromosome	5.129	6.649	3.959	3.688
SL1344_3994	rhaD	CDS	chromosome	3.687	3.456	3.793	3.532
SL1344_3995	rhaA	CDS	chromosome	1.043	1.460	0.639	0.651
SL1344_3996	rhaB	CDS	chromosome	0.789	0.904	0.475	0.538
SL1344_3997	rhaS	CDS	chromosome	8.773	10.135	7.247	6.204
SL1344_3998	rhaR	CDS	chromosome	5.326	5.297	5.469	4.605
SL1344_3999	rhaT	CDS	chromosome	4.331	3.456	3.268	3.345
SL1344_4000	STM4051	CDS	chromosome	1.639	1.793	1.766	1.658
SL1344_4001	STM4052	CDS	chromosome	4.136	5.001	4.084	3.628
SL1344_4002	STM4053	CDS	chromosome	1.123	1.386	1.222	0.896
SL1344_4003	STM4054	CDS	chromosome	2.003	2.441	2.059	1.592
SL1344_4004	sodA	CDS	chromosome	462.883	425.598	450.497	404.897
SL1344_4005	yiiM	CDS	chromosome	40.859	46.806	45.454	42.821
SL1344_4006	STM4057	CDS	chromosome	44.648	50.843	52.359	60.594
SL1344_4007	cpxA	CDS	chromosome	66.337	56.345	62.315	58.864
SL1344_4008	cpxR	CDS	chromosome	106.733	92.187	100.757	96.579
SL1344_4009	cpxP	CDS	chromosome	1849.772	1664.978	2065.701	2316.594
SL1344_4010	fieF	CDS	chromosome	219.509	266.655	201.497	195.527
SL1344_4011	pfkA	CDS	chromosome	212.374	273.921	192.120	197.260
SL1344_4012	sbp	CDS	chromosome	137.838	109.429	138.513	137.949
SL1344_4013	cdh-a	CDS	chromosome	159.850	205.284	156.783	177.884
SL1344_4014	STM4065	CDS	chromosome	7.440	10.603	6.343	6.204
SL1344_4015	STM4066	CDS	chromosome	11.634	16.794	8.793	7.617
SL1344_4016	STM4067	CDS	chromosome	43.509	39.590	34.447	33.443
SL1344_4017	STM4068	CDS	chromosome	33.515	28.555	32.223	32.817
SL1344_4018	STM4069	CDS	chromosome	38.646	33.913	40.667	37.803
SL1344_4019	cdh-b	CDS	chromosome	9.954	13.356	16.674	18.992
SL1344_4020	STM4071	CDS	chromosome	29.383	36.747	21.312	19.785
SL1344_4021	ydeV	CDS	chromosome	35.735	45.391	20.135	17.067
SL1344_4022	ydeW	CDS	chromosome	70.851	68.029	76.663	52.757
SL1344_4023	ego	CDS	chromosome	33.010	33.535	30.938	20.091
SL1344_4024	ydeY	CDS	chromosome	21.248	31.449	17.161	15.265
SL1344_4025	ydeZ	CDS	chromosome	32.726	42.304	25.702	21.356
SL1344_4026	yneA	CDS	chromosome	33.660	49.977	25.017	24.433
SL1344_4027	yneB	CDS	chromosome	113.181	165.467	71.483	73.232
SL1344_4028	yneC	CDS	chromosome	146.566	202.928	91.386	83.748
SL1344_4029	STM4080	CDS	chromosome	127.962	180.458	82.381	79.781
SL1344_4030	tpiA	CDS	chromosome	289.947	249.186	274.940	298.913
SL1344_4031	yiiQ	CDS	chromosome	41.753	38.775	39.924	40.893
SL1344_4032	yiiR	CDS	chromosome	57.834	56.700	65.443	63.655
SL1344_4033	fpr	CDS	chromosome	61.461	55.001	58.316	56.493
SL1344_4034	glpX	CDS	chromosome	18.425	20.623	15.876	15.262
SL1344_4035	glpK	CDS	chromosome	77.920	91.959	65.669	56.268
SL1344_4036	glpF	CDS	chromosome	205.633	208.785	186.297	157.231
SL1344_4037	yiiU	CDS	chromosome	1221.059	906.411	1241.597	1191.796
SL1344_4038	menG	CDS	chromosome	441.648	450.029	458.663	465.048
SL1344_4039	menA	CDS	chromosome	29.047	35.441	24.099	24.293
SL1344_4040	hslU	CDS	chromosome	310.461	292.049	288.253	264.311
SL1344_4041	hslV	CDS	chromosome	200.982	189.152	242.525	244.406
SL1344_4042	ftsN	CDS	chromosome	109.597	90.620	100.397	90.054
SL1344_4043	cytR	CDS	chromosome	46.481	44.378	49.208	43.371
SL1344_4044	priA	CDS	chromosome	34.323	28.467	29.526	25.841
SL1344_4045	rpmE	CDS	chromosome	459.944	326.281	405.884	378.733
SL1344_4046	STM4097	CDS	chromosome	9.385	11.330	11.659	10.308
SL1344_4047	STM4098	CDS	chromosome	5.718	5.821	6.114	6.699
SL1344_4048	metJ	CDS	chromosome	264.933	209.227	213.880	198.120
SL1344_4049	metB	CDS	chromosome	58.335	63.646	60.882	60.576
SL1344_4050	metL	CDS	chromosome	36.685	37.029	38.738	39.676
SL1344_4051	STM4102	CDS	chromosome	1.342	1.455	1.025	1.119
SL1344_4052	SL1344_4052	CDS	chromosome	1.277	1.867	0.846	0.597
SL1344_4053	STM4103	CDS	chromosome	11.714	10.402	11.858	8.967
SL1344_4054	STM4104	CDS	chromosome	15.588	19.463	9.671	10.696
SL1344_4055	metF	CDS	chromosome	89.524	82.015	130.497	110.670
SL1344_4056	katG	CDS	chromosome	22.770	27.109	23.272	23.468
SL1344_4057	yijF	CDS	chromosome	6.255	8.026	9.291	8.274
SL1344_4058	gldA	CDS	chromosome	32.905	42.492	26.986	26.993
SL1344_4059	talC	CDS	chromosome	22.238	24.395	18.339	16.543
SL1344_4060	ptsA	CDS	chromosome	6.387	6.852	4.752	3.531
SL1344_4061	frwC	CDS	chromosome	10.663	12.610	7.468	6.522
SL1344_4062	frwB	CDS	chromosome	103.659	129.505	59.409	56.249
SL1344_4063	pflD	CDS	chromosome	24.234	33.601	15.096	15.111
SL1344_4064	pflC	CDS	chromosome	46.934	63.572	37.452	39.182
SL1344_4065	frwD	CDS	chromosome	34.771	46.699	28.736	26.346
SL1344_4066	yijO	CDS	chromosome	75.251	68.975	82.349	86.276
SL1344_4068	yijP	CDS	chromosome	112.150	110.366	118.399	108.673
SL1344_4069	ppc	CDS	chromosome	135.961	134.228	134.597	133.074
SL1344_4070	argE	CDS	chromosome	71.053	72.216	74.813	70.907
SL1344_4071	argC	CDS	chromosome	60.776	64.398	70.453	79.942
SL1344_4072	argB	CDS	chromosome	51.404	59.553	61.246	59.728
SL1344_4073	argH	CDS	chromosome	59.527	74.296	63.485	63.070
SL1344_4074	oxyR	CDS	chromosome	141.366	171.117	166.569	171.623
SL1344_4075	udhA	CDS	chromosome	113.787	95.929	119.585	80.672
SL1344_4076	yijC	CDS	chromosome	269.369	235.099	283.345	278.761
SL1344_4077	yijD	CDS	chromosome	207.509	175.022	178.042	171.068
SL1344_4078	trmA	CDS	chromosome	18.779	19.679	18.698	19.652
SL1344_4079	btuB	CDS	chromosome	38.319	37.615	40.161	38.820
SL1344_4080	murI	CDS	chromosome	72.348	69.035	70.582	69.130
SL1344_4081	murB	CDS	chromosome	60.598	54.876	59.524	54.077
SL1344_4082	birA	CDS	chromosome	52.311	50.040	50.253	52.763
SL1344_4083	coaA	CDS	chromosome	35.883	28.640	25.740	32.732
SL1344_4084	STM4141	CDS	chromosome	2.443	1.468	2.005	1.715
SL1344_4085	tufB	CDS	chromosome	1033.631	1174.463	1066.931	1031.575
SL1344_4086	secE	CDS	chromosome	359.893	439.552	379.332	387.009
SL1344_4087	nusG	CDS	chromosome	248.440	243.995	231.192	259.064
SL1344_4088	rplK	CDS	chromosome	675.273	610.775	634.850	534.317
SL1344_4089	rplA	CDS	chromosome	650.736	538.739	606.405	529.012
SL1344_4090	rplJ	CDS	chromosome	1225.892	1167.431	1121.372	1091.307
SL1344_4091	rplL	CDS	chromosome	2790.182	2442.676	2556.668	2462.020
SL1344_4092	rpoB	CDS	chromosome	304.383	339.281	270.803	250.516
SL1344_4093	rpoC	CDS	chromosome	309.472	344.166	281.682	249.797
SL1344_4094	STM4155	CDS	chromosome	28.985	31.150	25.059	21.877
SL1344_4095	STM4156	CDS	chromosome	7.281	6.665	4.979	5.623
SL1344_4096	sseK1	CDS	chromosome	77.828	94.621	66.557	76.988
SL1344_4097	STM4158	CDS	chromosome	51.528	54.616	37.349	39.161
SL1344_4098	thiH	CDS	chromosome	4.822	6.534	3.444	3.908
SL1344_4099	thiG	CDS	chromosome	2.782	3.745	2.907	2.535
SL1344_4100	thiS	CDS	chromosome	3.845	4.958	3.405	5.197
SL1344_4101	thiF	CDS	chromosome	3.615	3.535	2.086	1.750
SL1344_4102	thiE	CDS	chromosome	2.248	4.058	2.680	2.909
SL1344_4103	thiC	CDS	chromosome	9.886	9.487	7.276	7.013
SL1344_4104	rsd	CDS	chromosome	162.211	139.510	170.731	133.904
SL1344_4105	nudC	CDS	chromosome	39.021	43.740	37.591	38.463
SL1344_4106	hemE	CDS	chromosome	66.352	67.439	69.697	63.164
SL1344_4107	nfi	CDS	chromosome	59.062	69.542	64.086	65.263
SL1344_4108	yjaG	CDS	chromosome	133.790	116.167	122.803	127.812
SL1344_4109	hupA	CDS	chromosome	3943.682	2740.103	4104.434	3506.855
SL1344_4110	yjaH	CDS	chromosome	64.494	54.383	59.529	60.141
SL1344_4111	zraP	CDS	chromosome	12.797	11.991	18.188	13.810
SL1344_4112	hydH	CDS	chromosome	32.122	32.715	35.816	29.439
SL1344_4113	hydG	CDS	chromosome	28.008	27.169	28.551	28.247
SL1344_4114	purD	CDS	chromosome	16.807	23.293	15.615	12.343
SL1344_4115	purH	CDS	chromosome	30.382	29.793	27.575	23.360
SL1344_4116	yjaB	CDS	chromosome	90.263	84.352	99.212	96.620
SL1344_4117	metA	CDS	chromosome	43.217	41.321	53.075	49.741
SL1344_4118	aceB	CDS	chromosome	30.046	39.873	20.080	15.314
SL1344_4119	aceA	CDS	chromosome	34.189	45.032	19.776	15.162
SL1344_4120	aceK	CDS	chromosome	15.485	18.667	9.161	8.602
SL1344_4121	STM4186	CDS	chromosome	20.656	16.681	17.277	15.162
SL1344_4122	iclR	CDS	chromosome	42.464	37.412	37.479	36.429
SL1344_4123	metH	CDS	chromosome	45.958	51.199	47.335	50.235
SL1344_4124	yjbB	CDS	chromosome	28.668	33.805	22.496	23.174
SL1344_4125	pepE	CDS	chromosome	14.450	15.775	20.928	17.388
SL1344_4126	STM4191	CDS	chromosome	16.860	9.268	13.683	9.656
SL1344_4127	STM4192	CDS	chromosome	62.371	57.773	65.734	76.905
SL1344_4128	yjbC	CDS	chromosome	60.190	52.452	60.916	62.451
SL1344_4129	yjbD	CDS	chromosome	141.703	104.262	130.860	120.472
SL1344_4130	STM4195	CDS	chromosome	11.774	12.423	14.361	14.732
SL1344_4131	STM4196	CDS	chromosome	3.075	2.664	1.694	1.801
SL1344_4132	STM4197	CDS	chromosome	4.250	1.932	0.553	1.128
SL1344_4133	STM4198	CDS	chromosome	6.950	8.181	7.446	9.359
SL1344_4134	STM4199	CDS	chromosome	9.630	8.137	6.710	5.319
SL1344_4135	STM4200	CDS	chromosome	6.851	8.283	7.717	6.427
SL1344_4136	STM4201	CDS	chromosome	2.473	2.139	1.844	1.957
SL1344_4137	STM4202	CDS	chromosome	0.519	0.778	0.361	0.789
SL1344_4138	STM4203	CDS	chromosome	0.322	0.142	0.336	0.580
SL1344_4139	STM4204	CDS	chromosome	12.208	8.996	10.161	9.418
SL1344_4140	gtrBb	CDS	chromosome	11.822	11.182	10.909	10.237
SL1344_4141	gtrAb	CDS	chromosome	19.087	17.503	16.170	20.581
SL1344_4142	STM4207	CDS	chromosome	5.372	7.139	7.610	5.779
SL1344_4143	STM4208	CDS	chromosome	3.258	4.185	3.908	3.087
SL1344_4144	STM4209	CDS	chromosome	2.116	2.312	3.131	1.705
SL1344_4145	STM4210	CDS	chromosome	2.552	2.035	1.969	2.456
SL1344_4146	STM4211	CDS	chromosome	1.641	1.801	1.111	1.122
SL1344_4147	SL1344_4147	CDS	chromosome	5.590	3.857	2.954	3.097
SL1344_4148	STM4212	CDS	chromosome	4.269	4.039	2.889	2.814
SL1344_4149	STM4213	CDS	chromosome	2.097	2.362	1.626	1.400
SL1344_4150	STM4214	CDS	chromosome	2.245	2.065	1.559	0.980
SL1344_4151	STM4215	CDS	chromosome	1.017	1.737	0.795	0.327
SL1344_4152	STM4216	CDS	chromosome	1.104	1.622	0.852	1.184
SL1344_4153	STM4217	CDS	chromosome	1.244	0.928	0.709	0.763
SL1344_4154	STM4218	CDS	chromosome	1.275	1.952	0.839	0.829
SL1344_4155	STM4219	CDS	chromosome	34.093	37.151	31.777	35.848
SL1344_4156	lysC	CDS	chromosome	79.296	81.194	72.748	69.195
SL1344_4157	pgi	CDS	chromosome	117.695	111.184	120.587	111.890
SL1344_4158	yjbE	CDS	chromosome	24.492	25.656	32.308	32.547
SL1344_4159	yjbF	CDS	chromosome	3.784	3.552	3.029	3.480
SL1344_4160	yjbG	CDS	chromosome	1.911	2.458	1.982	1.719
SL1344_4161	yjbH	CDS	chromosome	11.463	11.258	11.372	11.763
SL1344_4162	yjbA	CDS	chromosome	210.909	282.115	216.357	242.315
SL1344_4163	malG	CDS	chromosome	7.937	10.151	5.468	5.276
SL1344_4164	malF	CDS	chromosome	11.857	13.925	6.784	6.771
SL1344_4166	malE	CDS	chromosome	48.179	54.380	36.615	28.104
SL1344_4167	malK	CDS	chromosome	50.902	57.639	43.042	33.743
SL1344_4168	lamB	CDS	chromosome	31.508	43.393	22.397	21.939
SL1344_4169	malM	CDS	chromosome	19.849	24.103	13.596	14.971
SL1344_4170	ubiC	CDS	chromosome	153.654	120.006	182.763	152.939
SL1344_4171	ubiA	CDS	chromosome	54.671	57.921	66.563	63.313
SL1344_4172	plsB	CDS	chromosome	59.350	52.917	58.936	53.328
SL1344_4173	dgkA	CDS	chromosome	75.407	65.504	82.922	86.703
SL1344_4174	lexA	CDS	chromosome	694.299	688.317	774.408	789.584
SL1344_4175	dinF	CDS	chromosome	56.512	53.260	47.123	48.953
SL1344_4176	yjbJ	CDS	chromosome	316.064	269.422	329.017	283.174
SL1344_4177	zur	CDS	chromosome	109.123	91.309	110.171	107.753
SL1344_4178	STM4242	CDS	chromosome	14.975	16.020	17.054	16.209
SL1344_4179	yjbN	CDS	chromosome	74.778	79.031	83.343	76.509
SL1344_4180	pspG	CDS	chromosome	56.213	61.941	37.956	41.451
SL1344_4181	qor	CDS	chromosome	33.619	38.170	28.395	27.570
SL1344_4182	dnaB	CDS	chromosome	44.855	40.022	43.682	47.728
SL1344_4183	alr-b	CDS	chromosome	39.809	44.619	41.615	40.691
SL1344_4184	tyrB	CDS	chromosome	64.184	59.875	72.272	72.712
SL1344_4185	aphA	CDS	chromosome	55.534	50.672	51.125	51.246
SL1344_4186	yjbQ	CDS	chromosome	125.577	122.300	126.221	107.784
SL1344_4187	yjbR	CDS	chromosome	63.544	67.276	63.605	53.670
SL1344_4188	STM4252	CDS	chromosome	1.881	3.919	1.584	1.409
SL1344_4189	STM4253	CDS	chromosome	0.890	1.905	1.177	0.720
SL1344_4190	uvrA	CDS	chromosome	35.733	40.252	31.276	34.164
SL1344_4191	STM4255	CDS	chromosome	17.837	16.160	18.811	18.366
SL1344_4192	ssb	CDS	chromosome	154.439	165.526	186.367	173.841
SL1344_4193	siiA	CDS	chromosome	172.321	67.691	156.994	115.159
SL1344_4194	siiB	CDS	chromosome	127.485	53.769	130.405	95.120
SL1344_4195	siiC	CDS	chromosome	132.685	57.005	141.584	103.043
SL1344_4196	siiD	CDS	chromosome	199.309	81.190	206.460	159.347
SL1344_4197	siiE	CDS	chromosome	76.390	42.009	84.606	68.388
SL1344_4198	siiF	CDS	chromosome	48.836	28.060	59.213	51.098
SL1344_4199	yjcB	CDS	chromosome	99.905	96.767	64.627	84.983
SL1344_4200	yjcC	CDS	chromosome	13.316	13.174	13.353	12.668
SL1344_4201	soxS	CDS	chromosome	133.592	117.659	152.096	174.186
SL1344_4202	soxR	CDS	chromosome	71.735	59.785	71.458	82.447
SL1344_4203	STM4267	CDS	chromosome	45.809	49.192	42.046	37.964
SL1344_4204	yjcD	CDS	chromosome	41.652	37.739	37.597	30.928
SL1344_4205	yjcE	CDS	chromosome	52.232	43.065	57.478	53.202
SL1344_4206	STM4270	CDS	chromosome	31.857	26.702	30.316	27.929
SL1344_4207	STM4271	CDS	chromosome	4.231	3.979	4.212	5.519
SL1344_4208	STM4272	CDS	chromosome	4.089	3.777	5.465	4.844
SL1344_4209	actP	CDS	chromosome	13.362	25.721	5.767	4.974
SL1344_4210	yjcH	CDS	chromosome	19.568	44.045	6.944	6.727
SL1344_4211	acs	CDS	chromosome	67.725	96.360	43.693	33.013
SL1344_4212	STM4276	CDS	chromosome	109.629	110.198	128.360	113.897
SL1344_4213	nrfA	CDS	chromosome	3.604	3.343	2.914	2.430
SL1344_4214	nrfB	CDS	chromosome	3.101	3.695	2.722	4.000
SL1344_4215	nrfC	CDS	chromosome	4.572	6.502	4.134	4.685
SL1344_4216	nrfD	CDS	chromosome	2.322	2.243	1.430	1.949
SL1344_4217	nrfE	CDS	chromosome	2.382	2.586	2.849	2.524
SL1344_4218	nrfG	CDS	chromosome	0.902	0.823	1.037	0.961
SL1344_4219	gltP	CDS	chromosome	73.136	70.357	77.655	87.326
SL1344_4220	yjcO	CDS	chromosome	41.993	34.402	39.208	38.915
SL1344_4221	SC4B5.11c	CDS	chromosome	11.479	14.964	9.247	8.712
SL1344_4223	lpxO	CDS	chromosome	55.610	70.777	39.449	40.285
SL1344_4224	phnO	CDS	chromosome	199.272	254.802	117.296	117.869
SL1344_4225	phnB	CDS	chromosome	29.507	45.692	23.032	19.762
SL1344_4226	phnA	CDS	chromosome	52.218	44.714	42.258	44.145
SL1344_4227	proP	CDS	chromosome	111.927	114.953	114.094	120.590
SL1344_4228	basS	CDS	chromosome	108.848	116.445	108.878	112.217
SL1344_4229	basR	CDS	chromosome	161.719	176.563	171.414	159.038
SL1344_4230	yjdB	CDS	chromosome	135.473	109.725	165.435	157.392
SL1344_4231	adiC	CDS	chromosome	5.199	4.621	5.456	4.952
SL1344_4232	adiY	CDS	chromosome	6.695	4.627	5.988	5.366
SL1344_4233	adi	CDS	chromosome	3.233	3.049	2.612	2.247
SL1344_4234	melR	CDS	chromosome	66.854	52.799	76.552	51.340
SL1344_4235	melA	CDS	chromosome	2.024	1.960	1.544	1.409
SL1344_4236	melB	CDS	chromosome	3.646	3.642	3.451	2.878
SL1344_4237	fumB	CDS	chromosome	10.676	9.867	10.299	9.278
SL1344_4238	dcuB	CDS	chromosome	4.265	4.535	4.844	4.162
SL1344_4239	STM4302	CDS	chromosome	29.238	15.120	30.057	18.332
SL1344_4240	dcuR	CDS	chromosome	9.393	8.056	7.940	8.145
SL1344_4241	dcuS	CDS	chromosome	11.438	10.912	10.147	9.226
SL1344_4242	STM4305	CDS	chromosome	2.600	4.237	1.425	1.204
SL1344_4243	STM4306	CDS	chromosome	4.654	6.805	3.938	3.213
SL1344_4244	STM4307	CDS	chromosome	5.268	7.824	3.693	3.875
SL1344_4245	STM4308	CDS	chromosome	9.602	10.744	7.367	7.940
SL1344_4246	STM4309	CDS	chromosome	1.352	0.948	0.881	0.788
SL1344_4247	STM4310	CDS	chromosome	13.181	10.547	15.287	16.405
SL1344_4248	STM4312	CDS	chromosome	24.834	13.627	24.952	21.831
SL1344_4249	STM4313	CDS	chromosome	122.514	59.382	111.401	104.733
SL1344_4250	rtsB	CDS	chromosome	115.368	56.602	98.462	101.710
